,GEOID,peopleOfColor,peopleOfColor_pcntl,highSchool,highSchool_pcntl,percent_lowincome,percent_lowincome_pcntl,percent_lingiso,percent_lingiso_pcntl,percent_disability,percent_disability_pcntl,HH_Burdened_Pct,HH_Burdened_Pct_pcntl,socEco_geoMean,geoMeanDist,socEco_arthMean,arthMeanDist,geoMeanRank - arthMeanRank
2096,80459518042,0.287341772,56.82013154,0.148967552,77.44020685,0.181012658,37.93103448,0.035714286,46.6875,0.052945069,7.757885763,0.351428571,65.06575186,39.7307393,0.702718007,48.61708508,0.594847112,0.107870895
2230,80590098512,0.203477141,40.97798113,0.133558749,73.94957983,0.044430135,5.91954023,0.068728522,69.3125,0.088772193,35.54987212,0.175257732,14.09376787,29.22414592,0.564269536,39.96720686,0.456398641,0.107870895
2722,80690017043,0.185990338,36.86016586,0.032174364,27.63413058,0.268904655,55.7183908,0.00700742,3.4375,0.121885048,64.39329355,0.308738664,53.60205832,29.60586433,0.56993205,40.27425652,0.462061155,0.107870895
1042,80310006001,0.281520693,55.81927366,0.075428571,55.04201681,0.285370549,58.67816092,0.055821372,61.875,0.064469914,14.97584541,0.358054226,66.52372784,47.239616,0.75792752,52.15233744,0.649773499,0.10815402
3493,81259632001,0.228571429,46.32542179,0.107061503,67.32385262,0.354545455,70.7183908,0.025641026,36.25,0.121030666,63.73969878,0.144230769,7.918810749,39.90093896,0.704416761,48.71269579,0.595979615,0.108437146
243,80010096082,0.461894954,76.66571347,0.080936455,58.177117,0.194099379,40.74712644,0.01037037,8.1875,0.125660964,67.00767263,0.281481481,45.08290452,40.62465476,0.713476784,49.31133901,0.604756512,0.108720272
389,80050067083,0.176855895,34.7154704,0.010268562,5.138978668,0.068756876,11.46551724,0.055480379,61.625,0.053925456,8.297811878,0.189445196,17.98170383,16.30762864,0.297281993,23.20408034,0.188561721,0.108720272
1588,80350141362,0.427041005,73.40577638,0.010480888,5.268261151,0.111932028,21.98275862,0.016732283,21.25,0.065113376,15.37368571,0.345472441,63.46483705,23.67872447,0.458380521,33.45755315,0.349660249,0.108720272
2798,80690028022,0.160757649,30.96940234,0.053034767,42.30769231,0.153389411,32.06896552,0.092553191,78.0625,0.141836424,76.8115942,0.327659574,58.97655803,49.58279011,0.772650057,53.19945207,0.663929785,0.108720272
2977,80859664001,0.204954955,41.43551616,0.031383738,26.79379444,0.297101449,61.32183908,0.090909091,77.3125,0.149427092,79.93748224,0.21286031,24.64265294,46.69656819,0.755379388,51.90729748,0.646375991,0.109003398
345,80050060002,0.111409396,17.87246211,0.125925926,72.52747253,0.166442953,34.94252874,0.035616438,46.4375,0.175922475,88.88888889,0.290410959,47.9130932,45.57240653,0.74801812,51.43032424,0.638731597,0.109286523
2871,80770010024,0.288983051,56.99170718,0.087116564,61.02133161,0.18220339,38.27586207,0.030612245,41.625,0.197183099,93.6913896,0.18877551,17.81017724,45.8131425,0.75,51.56924462,0.640713477,0.109286523
1031,80310004023,0.303357314,59.07921075,0.060155239,47.15578539,0.325483092,66.14942529,0.062615101,66,0.084923831,31.51463484,0.32412523,58.1189251,53.04505717,0.795016988,54.66966356,0.685447339,0.109569649
1661,80370007021,0.110382514,17.6436946,0.00698324,2.197802198,0.156284153,32.67241379,0.019851117,27.125,0.0660702,16.05569764,0.330024814,59.54831332,17.89663132,0.334937712,25.87382026,0.225084938,0.109852775
3381,81230014061,0.247650453,49.58535888,0.065581618,49.93535876,0.160923331,33.79310345,0.008709422,5.4375,0.124484749,65.98465473,0.36381631,68.03887936,35.62034985,0.658833522,45.46247586,0.548697622,0.1101359
3339,81230007041,0.579136691,85.53045468,0.111455108,68.77828054,0.117805755,23.3908046,0.081395349,73.8125,0.080035971,26.79738562,0.206395349,22.58433391,42.79974162,0.729614949,50.14895989,0.619195923,0.110419026
605,80050846003,0.381756757,68.80183014,0.065088757,49.64447317,0.255630631,53.41954023,0.033333333,44,0.12157661,64.22279057,0.303333333,51.91538022,54.69338738,0.803793884,55.33400239,0.693091733,0.110702152
1947,80410055011,0.223508137,45.26737203,0.008891213,4.040077569,0.175406872,36.72413793,0.010537408,8.625,0.116931326,60.55697641,0.242360379,33.64779874,22.14799534,0.422706682,31.47689378,0.31200453,0.110702152
2516,80590120503,0.344559585,64.76980269,0.026841019,22.78603749,0.162330905,34.22413793,0.063409563,66.5,0.064180189,14.80534243,0.514553015,92.16695254,40.75662419,0.715175538,49.20871218,0.603624009,0.111551529
597,80050843001,0.488930582,79.23934801,0.076013514,55.36522301,0.158591976,33.18965517,0.074029126,71.3125,0.08494105,31.57146917,0.291262136,48.17038308,50.08836708,0.775481314,53.14142974,0.663646659,0.111834655
634,80050857004,0.429930796,73.57735202,0.107904642,67.67937944,0.278966132,57.55747126,0.025390625,35.5,0.087652948,34.41318556,0.310546875,54.20240137,51.64706709,0.787089468,53.82163161,0.674971687,0.11211778
755,80130125112,0.211105553,42.55075779,0.023880597,19.68325792,0.349174587,69.65517241,0.010067114,7.5,0.072140484,21.08553566,0.457494407,85.8490566,30.41747645,0.585787089,41.0539634,0.473669309,0.11211778
2889,80770013021,0.202668361,40.74921361,0.079530639,57.40142211,0.077635783,13.36206897,0.02179599,29.9375,0.174985434,88.60471725,0.141238012,7.375643225,29.13385659,0.56200453,39.57176086,0.449603624,0.112400906
1728,80410014001,0.111955771,18.12982556,0.055740433,44.21460892,0.232204561,49.08045977,0.012448133,12.5625,0.187594098,91.84427394,0.359612725,66.92395655,38.0565692,0.686579841,47.12593746,0.574178935,0.112400906
556,80050829002,0.621379029,87.84672576,0.110979228,68.61667744,0.171358629,35.77586207,0.04025974,51.3125,0.092989986,38.9599318,0.244155844,33.84791309,49.43331916,0.771517554,52.72660169,0.659116648,0.112400906
408,80050068541,0.399741686,70.91792965,0.028394424,24.11118293,0.185663545,39.02298851,0.082864039,74.3125,0.056223594,9.462915601,0.353177796,65.46598056,38.12702637,0.688561721,47.21558288,0.575311438,0.113250283
2562,80619601001,0.077409163,9.951386903,0.07079646,52.55332902,0.400950872,76.7816092,0.025641026,36.25,0.155266758,81.81301506,0.233974359,31.10348771,39.33508492,0.69988675,48.07547132,0.586636467,0.113250283
102,80010085503,0.400231014,71.03231341,0.149754501,77.63413058,0.091410331,16.89655172,0.082259663,74.1875,0.08302853,29.83802217,0.235877106,31.73241852,43.24990052,0.733861835,50.22015607,0.620611552,0.113250283
1823,80410038011,0.41130092,72.00457535,0.057788945,45.70135747,0.306729264,62.75862069,0.025531915,35.6875,0.090859332,36.97073032,0.370212766,69.6112064,51.64195203,0.786806342,53.78899837,0.673556059,0.113250283
287,80050056122,0.356781609,66.19959966,0.026548673,22.52747253,0.387066975,75,0.036956522,48.5,0.069984034,18.95424837,0.380434783,71.72670097,44.11907274,0.738391846,50.48467025,0.625141563,0.113250283
724,80130122032,0.336017343,63.42579354,0.129243354,73.14156432,0.381886088,74.36781609,0.018711019,24.9375,0.081689395,28.55924979,0.29036729,47.85591767,47.68609465,0.761041903,52.04797357,0.647508494,0.113533409
1911,80410050001,0.299862448,58.5358879,0.022335025,17.87330317,0.323246217,65.74712644,0.027888446,38.5625,0.131805683,71.35549872,0.328685259,59.20526015,47.3052623,0.759343148,51.8799294,0.645526614,0.113816535
2449,80590120242,0.091324201,13.12553617,0.0089141,4.07239819,0.071917808,12.12643678,0.015050167,17.5625,0.061072953,12.95822677,0.138795987,7.118353345,10.0817361,0.151189128,11.16057521,0.037372593,0.113816535
1038,80310005022,0.198790627,39.89133543,0.078864353,57.17517776,0.177626606,37.12643678,0.050980392,58.8125,0.16983017,86.61551577,0.149019608,8.89079474,39.56360721,0.70186863,48.08529341,0.587202718,0.114665912
2985,80859665021,0.24852459,49.75693452,0.115848007,70.20038785,0.186229508,39.13793103,0.031509121,42.4375,0.126839711,67.60443308,0.31840796,56.26072041,52.96067859,0.794450736,54.23298448,0.679218573,0.115232163
571,80050834002,0.423589342,73.11981699,0.077763496,56.46412411,0.260971787,54.16666667,0.043835616,54,0.109452736,55.07246377,0.22739726,29.1023442,51.81625326,0.788221971,53.65423595,0.671857305,0.116364666
2258,80590102101,0.277992278,55.21875894,0.081668115,58.53264383,0.114543115,22.72988506,0.036262204,47.25,0.130697419,70.38931515,0.336122734,61.32075472,49.6515729,0.772933182,52.57355961,0.656568516,0.116364666
96,80010085472,0.365600691,67.00028596,0.163934426,80.47834518,0.24940048,52.27011494,0.039432177,50.25,0.079919215,26.62688264,0.257097792,37.65008576,49.20832528,0.770668177,52.37928575,0.653737259,0.116930917
615,80050849002,0.193912063,38.80468973,0.016641452,11.37685844,0.068771139,11.49425287,0.028125,38.75,0.041216019,2.728047741,0.203125,21.64093768,15.0475055,0.267553794,20.79913108,0.150339751,0.117214043
1218,80310037011,0.239217941,47.98398627,0.007215007,2.553329024,0.263944796,54.79885057,0.025477707,35.5625,0.098587571,44.67178176,0.262420382,39.36535163,27.36438601,0.531993205,37.48929988,0.414496036,0.117497169
2784,80690025024,0.09127789,13.09694023,0.062568606,48.12540401,0.281947262,58.24712644,0.097435897,79.6875,0.095547692,41.60272805,0.336752137,61.4922813,44.22744923,0.739524349,50.37533001,0.62202718,0.117497169
1757,80410024001,0.242116328,48.47011724,0.046957355,38.26761474,0.250875964,52.52873563,0.032634033,43.5625,0.208422694,95.05541347,0.252525253,36.62092624,49.53591974,0.772366931,52.41755122,0.654303511,0.11806342
1103,80310016001,0.391116352,69.94566772,0.089497717,62.08791209,0.20990566,44.02298851,0.049560352,58,0.083973789,30.74737141,0.319744205,56.63236135,51.79541803,0.787938845,53.57271685,0.669592299,0.118346546
2997,80870001001,0.403071017,71.23248499,0.057803468,45.73367809,0.15547025,32.5862069,0.007707129,4.3125,0.117752326,61.52315999,0.225433526,28.50200114,30.48586499,0.587202718,40.64833852,0.468856172,0.118346546
1306,80310044033,0.530190678,82.55647698,0.04674221,38.04137039,0.202330508,42.47126437,0.010368664,8.125,0.124913255,66.12674055,0.282258065,45.36878216,38.48959581,0.692808607,47.11493908,0.57389581,0.118912797
603,80050846001,0.25710754,51.32971118,0.043327556,35.45572075,0.268232386,55.57471264,0.046583851,56,0.12157661,64.22279057,0.332298137,60.26300743,52.90256477,0.793601359,53.8076571,0.674405436,0.119195923
3401,81230016001,0.201612903,40.57763798,0.115803815,70.16806723,0.174717369,36.55172414,0.036023055,47.125,0.117750439,61.4379085,0.355907781,65.89479703,52.036991,0.790203851,53.62585581,0.670724802,0.119479049
580,80050836003,0.387640449,69.65970832,0.116696589,70.49127343,0.25,52.38505747,0.01980198,27,0.070782331,19.60784314,0.346534653,63.89365352,45.35194916,0.746319366,50.50625598,0.626274066,0.1200453
572,80050834003,0.595630668,86.50271661,0.077707006,56.36716225,0.185490519,38.99425287,0.038297872,49.5625,0.109452736,55.07246377,0.215602837,25.55746141,48.65307839,0.767270668,52.00942615,0.646942242,0.120328426
2237,80590099003,0.216632444,43.95195882,0.024054983,20.00646412,0.308008214,63.01724138,0.047091413,56.3125,0.094317285,39.9829497,0.43767313,82.81875357,46.6698117,0.754813137,51.01497793,0.634484711,0.120328426
106,80010086041,0.520958084,81.75579068,0.162989324,80.21978022,0.095808383,18.2183908,0.017069701,22,0.09997334,46.17789145,0.291607397,48.3133219,42.46576453,0.727916195,49.44752917,0.607304643,0.120611552
787,80130129031,0.152506372,29.02487847,0.021082621,16.61279897,0.071367884,12.01149425,0.006410256,2.6875,0.059898046,12.47513498,0.262820513,39.59405374,14.0487923,0.24405436,18.73431007,0.122876557,0.121177803
587,80050839002,0.266370699,53.04546754,0.023622047,19.29541047,0.165371809,34.62643678,0.048951049,57.5625,0.101960784,48.0250071,0.496503497,90.36592338,45.48347595,0.747168743,50.48679088,0.625707814,0.121460929
2446,80590120232,0.272401434,54.21790106,0.058925477,46.5416936,0.08190709,14.45402299,0.066878981,68.625,0.064598025,15.0610969,0.130573248,5.746140652,24.50651031,0.479048698,34.10764253,0.357587769,0.121460929
1540,80350141101,0.265943012,52.90248785,0.018627451,13.73626374,0.257123474,53.64942529,0.014268728,16.5,0.060006998,12.67405513,0.504161712,91.02344197,30.08918539,0.580407701,40.08094566,0.458663647,0.121744054
1180,80310031022,0.168214091,32.79954246,0.055273189,43.92372334,0.340352874,68.24712644,0.016267943,20.1875,0.135464231,73.14578005,0.356937799,66.15208691,46.10461976,0.75198188,50.74262653,0.630237826,0.121744054
2640,80690008021,0.135632184,24.64969974,0.06045082,47.31738849,0.350574713,69.97126437,0.018975332,25.625,0.108016878,54.04944587,0.432637571,81.81818182,45.81519202,0.750283126,50.57183005,0.628255946,0.12202718
1549,80350141142,0.228314239,46.26822991,0.017429194,12.41111829,0.091581109,16.95402299,0.008893281,5.625,0.047619048,5.399261154,0.235177866,31.50371641,14.50543875,0.25594564,19.69355813,0.13391846,0.12202718
55,80010085241,0.385257985,69.28796111,0.066314996,50.38784745,0.095331695,18.07471264,0.017080745,22.0625,0.059183228,12.13412901,0.131987578,5.889079474,21.52588203,0.410249151,29.63937161,0.287938845,0.122310306
2645,80690009022,0.291386683,57.36345439,0.033678756,28.73303167,0.363469762,72.09770115,0.011782032,10.875,0.107060334,53.25376527,0.371134021,69.92567181,41.08901526,0.718856172,48.70810405,0.595696489,0.123159683
3213,81010031052,0.354416576,65.82785244,0.014263074,9.114414997,0.139585605,28.59195402,0.02507837,35.1875,0.145385955,78.00511509,0.156739812,10.17724414,27.97396335,0.544450736,37.81734678,0.420724802,0.123725934
1378,80310068095,0.224264706,45.43894767,0.020166074,15.64318035,0.235294118,49.54022989,0.078369906,72.6875,0.085,31.79880648,0.438871473,82.9616924,43.47536614,0.734994337,49.6783928,0.611268403,0.123725934
739,80130125052,0.210030166,42.35058622,0.015608181,10.47188106,0.174962293,36.63793103,0.007944389,4.5,0.065297139,15.51577153,0.313803376,54.91709548,19.91061858,0.379671574,27.39887755,0.254813137,0.124858437
2864,80770009001,0.280518748,55.59050615,0.088607595,61.60310278,0.361062969,71.63793103,0.022109918,30.4375,0.094053745,39.89769821,0.310802274,54.23098914,50.27959443,0.777463194,52.23295455,0.652038505,0.125424689
2117,80470138003,0.126566416,22.13325708,0.046062407,37.62120233,0.394736842,76.00574713,0.015841584,19.375,0.095973154,41.91531685,0.532673267,93.59634077,41.08654548,0.718573046,48.44114402,0.592298981,0.126274066
2314,80590106032,0.257657658,51.415499,0.05963939,46.86489981,0.220901126,46.7816092,0.017523364,22.875,0.150179856,80.27848821,0.331775701,60.06289308,48.13163042,0.764156285,51.37973155,0.63788222,0.126274066
1381,80310068102,0.49977447,80.29739777,0.019018405,14.35035553,0.171402797,35.8045977,0.024336283,33.875,0.093899931,39.6703609,0.459070796,86.10634648,41.03432161,0.717723669,48.3506764,0.590883352,0.126840317
81,80010085422,0.283604452,56.133829,0.067713445,50.96961862,0.082833904,14.68390805,0.052807487,59.8125,0.051131687,6.535947712,0.318181818,56.20354488,31.20376439,0.596545866,40.72322471,0.469705549,0.126840317
1449,80310119031,0.389553178,69.80268802,0.057254902,45.37815126,0.149779736,31.29310345,0.008561644,5.25,0.109638554,55.18613242,0.292808219,48.62778731,33.43286223,0.6299547,42.58964374,0.503114383,0.126840317
1079,80310011022,0.447044335,75.29310838,0.077834179,56.52876535,0.343596059,68.73563218,0.02006689,27.25,0.089393624,35.97612958,0.280936455,44.93996569,48.42133103,0.766704417,51.45393353,0.639580974,0.127123443
2155,80590098062,0.144176136,26.7943952,0.013286094,8.11247576,0.089196873,16.32183908,0.009501188,6.625,0.12412723,65.95623757,0.188440222,17.69582619,17.36653505,0.321064553,23.58429563,0.19394111,0.127123443
2823,80739618002,0.074590164,9.551043752,0.074324324,54.52488688,0.364238411,72.18390805,0.013544018,15.0625,0.13029661,70.21881216,0.218961625,26.67238422,31.93373591,0.607587769,41.36892251,0.4801812,0.127406569
935,80150001002,0.298412698,58.39290821,0.073496659,54.16936005,0.350793651,70.02873563,0.035335689,46.0625,0.110910405,56.55015629,0.222614841,27.70154374,50.1894647,0.776896942,52.15086732,0.649490374,0.127406569
2718,80690016071,0.196043165,39.2908207,0.007094994,2.359405301,0.121017472,24.22413793,0.016511127,20.8125,0.05626927,9.576584257,0.241923905,33.41909663,15.69682906,0.286523216,21.61375747,0.159116648,0.127406569
1843,80410041004,0.266240682,52.98827566,0.084019769,59.4376212,0.334398296,67.12643678,0.028423773,39.125,0.116434203,60.07388463,0.250645995,35.99199543,51.13836032,0.783125708,52.45720228,0.655152888,0.12797282
2583,80679404001,0.201483313,40.54904204,0.054276316,43.27731092,0.199580713,42.06896552,0.006578947,2.9375,0.113016635,58.62460926,0.262061404,39.16523728,28.15314278,0.547848245,37.77044417,0.419875425,0.12797282
560,80050831002,0.567604667,84.58678868,0.039235412,32.83775048,0.063486616,9.913793103,0.07034632,70.125,0.071230072,19.9488491,0.268398268,41.45225843,34.18816442,0.639014723,43.1440733,0.510758777,0.128255946
2641,80690009011,0.138780804,25.39319417,0.045017704,36.81318681,0.370006549,72.90229885,0.027418126,38,0.106460721,52.57175334,0.408987053,77.7301315,46.85593106,0.756228766,50.56842745,0.62797282,0.128255946
2097,80459518043,0.261089276,51.75865027,0.044226044,36.06981254,0.370016844,72.93103448,0.016260163,20.125,0.052945069,7.757885763,0.357723577,66.40937679,33.49330307,0.630237826,42.50862664,0.501698754,0.128539071
1627,80350145053,0.132450331,23.53445811,0.062865497,48.28700711,0.218708241,46.26436782,0.008667389,5.3125,0.081900372,28.84342143,0.426868906,80.7890223,29.43833201,0.567667044,38.83846279,0.439127973,0.128539071
80,80010085421,0.377984857,68.17271947,0.112263139,69.13380737,0.101533683,19.54022989,0.013679891,15.5,0.051131687,6.535947712,0.236662107,31.90394511,25.83960695,0.502831257,35.13110826,0.374292186,0.128539071
709,80130121033,0.252015046,50.38604518,0.060913706,47.54363284,0.342825849,68.67816092,0.010625738,8.875,0.090263158,36.60130719,0.365997639,68.63922241,39.27140455,0.699320498,46.78722809,0.570498301,0.128822197
93,80010085461,0.356441363,66.0852159,0.141935484,75.98577893,0.170348837,35.54597701,0.013157895,14.125,0.057310239,10.54276783,0.304276316,52.1726701,33.39403325,0.629388448,42.40956829,0.500283126,0.129105323
1368,80310055032,0.300210526,58.59307978,0.125538462,72.46283129,0.172613738,36.12068966,0.012674271,13,0.136011419,73.51520318,0.258555133,38.25042882,42.14820466,0.724518686,48.65703879,0.595413364,0.129105323
75,80010085371,0.419953257,72.77666571,0.13428783,74.14350356,0.17469172,36.52298851,0.031120332,41.875,0.082529944,29.32651321,0.300829876,51.22927387,48.10912993,0.76387316,50.97899081,0.634201586,0.129671574
1405,80310070131,0.291269539,57.33485845,0.068214804,51.35746606,0.12428517,24.88505747,0.034229829,45.0625,0.042271454,3.523728332,0.28198859,45.31160663,28.42265807,0.552661382,37.91253616,0.422989807,0.129671574
2788,80690026003,0.038053649,2.802402059,0.027824621,23.65869425,0.083437892,14.9137931,0.029950083,40.875,0.089556069,36.08979824,0.282861897,45.56889651,20.12658122,0.383635334,27.31809736,0.253680634,0.1299547
216,80010094081,0.206773244,41.80726337,0.015692308,10.56884292,0.055262603,8.132183908,0.007821229,4.375,0.081018028,27.42256323,0.223463687,27.90165809,15.1367887,0.270101925,20.03458525,0.1398641,0.130237826
1460,80310153001,0.229017567,46.55418931,0.068459658,51.45442793,0.204944697,42.90229885,0.041719343,52.375,0.136103508,73.68570617,0.294563843,49.28530589,51.90164682,0.788788222,52.70948802,0.658267271,0.130520951
769,80130127051,0.166862515,32.51358307,0.013731826,8.435681965,0.243354991,50.83333333,0.012282497,12.0625,0.070450976,19.35208866,0.443193449,83.50485992,25.45081869,0.494903737,34.45034116,0.36409966,0.130804077
1903,80410048002,0.294292068,57.64941378,0.073120494,54.04007757,0.23795404,50.05747126,0.027722772,38.4375,0.132109722,71.46916738,0.269306931,41.68096055,51.12483155,0.782559456,52.22243176,0.651755379,0.130804077
2378,80590117091,0.443877551,74.94995711,0.05238829,41.88752424,0.181632653,37.98850575,0.009090909,5.9375,0.070740435,19.52259165,0.331818182,60.09148085,30.66034579,0.589184598,40.0629266,0.458380521,0.130804077
97,80010085481,0.390482001,69.8598799,0.034602076,29.31480284,0.178816199,37.35632184,0.009756098,6.8125,0.097010372,43.05200341,0.377235772,71.15494568,34.18723539,0.638731597,42.92507561,0.507644394,0.131087203
1349,80310050012,0.349047141,65.22733772,0.10797546,67.71170006,0.125376128,25.31609195,0.021447721,29.3125,0.141240734,76.35691958,0.252010724,36.44939966,45.71025167,0.749433749,50.06232483,0.617780294,0.131653454
2253,80590102084,0.110896818,17.72948241,0.135970334,74.72527473,0.079074253,13.76436782,0.04805492,57.125,0.098292088,44.30235862,0.363844394,68.06746712,38.26943788,0.690260476,45.95232512,0.55804077,0.132219706
2713,80690016031,0.29037704,57.19187875,0.027947598,23.75565611,0.359032077,71.43678161,0.011049724,9.75,0.076571026,24.23984086,0.382596685,72.21269297,34.39763093,0.642978482,43.09780838,0.510475651,0.132502831
1144,80310027031,0.471722365,77.63797541,0.059139785,46.63865546,0.334190231,67.09770115,0.015371477,17.9375,0.096124328,42.114237,0.286080273,46.71240709,45.2402671,0.744337486,49.68974602,0.611834655,0.132502831
2720,80690017041,0.127328141,22.44781241,0.06080402,47.44667098,0.205582029,43.01724138,0.008921933,5.6875,0.121885048,64.39329355,0.34795539,64.17953116,32.01573569,0.609286523,41.19534158,0.475934315,0.133352208
1441,80310083902,0.64693172,88.99056334,0.161032575,79.96121526,0.101123596,19.39655172,0.025641026,36.25,0.081014478,27.25206024,0.190283401,18.23899371,36.80803919,0.673839185,45.01489738,0.540203851,0.133635334
563,80050832001,0.338797814,63.62596511,0.015432099,10.31027796,0.055382701,8.189655172,0.023121387,32.0625,0.076576577,24.35350952,0.148362235,8.63350486,18.18944333,0.339750849,24.52923544,0.205549264,0.134201586
475,80050802004,0.329768271,62.79668287,0.078556263,56.9166128,0.113190731,22.47126437,0.074626866,71.625,0.111663302,56.94799659,0.171641791,13.52201258,40.52577044,0.712344281,47.3799282,0.578142695,0.134201586
1901,80410047061,0.274854862,54.84701172,0.018640665,13.76858436,0.154934688,32.52873563,0.007303078,3.875,0.060986879,12.87297528,0.234741784,31.36077759,18.36994339,0.343148358,24.8755141,0.208946772,0.134201586
658,80050867001,0.315485733,60.7091793,0.035931454,30.44602456,0.119572262,23.93678161,0.043897216,54.125,0.045396536,4.177323103,0.180942184,15.60891938,23.20526797,0.447338618,31.50053799,0.312853907,0.134484711
2156,80590098071,0.157714286,30.22590792,0.078459344,56.88429218,0.205714286,43.07471264,0.014861996,17.25,0.122625216,64.96163683,0.430997877,81.5894797,43.49563953,0.735277463,48.99767155,0.600792752,0.134484711
3409,81230018002,0.44001548,74.57820989,0.106968215,67.291532,0.261609907,54.2816092,0.01734104,22.75,0.103890552,49.92895709,0.23583815,31.675243,46.26080182,0.752831257,50.08425853,0.618346546,0.134484711
2437,80590119041,0.139407245,25.47898198,0.105398458,66.96832579,0.254256527,53.10344828,0.025590551,35.9375,0.098848012,44.98437056,0.403543307,76.30074328,47.28449472,0.758776897,50.46222832,0.62400906,0.134767837
2102,80459519023,0.318936877,61.28109808,0.064997804,49.57983193,0.289728097,59.51149425,0.073279714,71,0.083681426,30.57686843,0.236818588,31.93253288,48.19694683,0.764722537,50.64697093,0.629388448,0.135334088
2935,80810005001,0.362305581,66.82871032,0.092,62.92824822,0.119853614,23.99425287,0.048969072,57.6875,0.108065603,54.21994885,0.162371134,11.26357919,39.06659246,0.696772367,46.15370658,0.561155153,0.135617214
622,80050853001,0.304793118,59.33657421,0.022196262,17.77634131,0.064276885,10.14367816,0.011677282,10.8125,0.054485866,8.411480534,0.28343949,45.88336192,18.83514716,0.352774632,25.39398935,0.216874292,0.13590034
551,80050828001,0.366391185,67.14326566,0.090172239,62.31415643,0.146814404,30.48850575,0.024498886,33.9375,0.129271627,69.50838306,0.262806236,39.56546598,47.78516681,0.762174405,50.49287948,0.62599094,0.136183465
1234,80310039021,0.121338912,20.41750071,0.01048951,5.300581771,0.040167364,5,0.022540984,31.3125,0.067513369,17.16396704,0.219262295,26.70097198,14.07212772,0.245186863,17.64925358,0.108720272,0.136466591
2124,80490002022,0.212591241,42.97969688,0.035621762,30.09049774,0.233972859,49.31034483,0.020775623,28.125,0.049613109,5.996021597,0.443213296,83.53344768,31.06283913,0.594280861,40.00583479,0.457248018,0.137032843
64,80010085265,0.140490798,25.8507292,0.201355276,86.0051713,0.106134969,20.57471264,0.063461538,66.5625,0.075343456,23.24524013,0.323076923,57.7186964,39.98237176,0.705549264,46.65950828,0.56795017,0.137599094
1364,80310052004,0.246885617,49.24220761,0.086696562,60.79508727,0.226500566,48.01724138,0.065359477,67.6875,0.096579477,42.65416311,0.150326797,9.033733562,39.41456435,0.700169875,46.23832215,0.562287656,0.13788222
702,80130121021,0.247924081,49.69974264,0.075648415,55.13897867,0.341043891,68.36206897,0.055363322,61.5,0.069345612,18.52799091,0.283737024,45.94053745,46.26521612,0.753397508,49.8615531,0.614949037,0.138448471
921,80140310003,0.284029038,56.27680869,0.012148823,6.593406593,0.060798548,9.396551724,0.017069701,22,0.057930553,11.02585962,0.186344239,17.1240709,15.61259153,0.283691959,20.40278292,0.144677237,0.139014723
616,80050850001,0.335249042,63.31140978,0.023432552,19.03684551,0.139846743,28.70689655,0.061743341,65.375,0.053493976,7.985223075,0.33535109,61.00628931,32.13828984,0.609852775,40.9036107,0.470838052,0.139014723
79,80010085411,0.180259574,35.6591364,0.0325036,27.9896574,0.031516321,3.41954023,0.020267158,27.5625,0.130107355,69.93464052,0.223859972,28.01600915,23.85570328,0.463193658,32.09691395,0.32389581,0.139297848
283,80050056112,0.191132415,38.31855876,0.054251012,43.2449903,0.2144997,44.94252874,0.04290429,52.9375,0.125327838,66.78033532,0.333333333,60.43453402,50.1514252,0.776047565,51.10974119,0.636466591,0.139580974
1805,80410037012,0.200993504,40.40606234,0.089294774,62.02327085,0.189147879,39.77011494,0.049056604,57.75,0.112091792,57.48792271,0.302830189,51.74385363,50.76809911,0.779728199,51.53020408,0.6398641,0.1398641
3397,81230015001,0.192380952,38.57592222,0.124805599,72.20426632,0.063945578,10.05747126,0.042316258,52.6875,0.130352046,70.33248082,0.207126949,22.78444826,36.50158056,0.670724802,44.44034815,0.530860702,0.1398641
1484,80350139014,0.262215772,51.98741779,0.015043547,9.922430511,0.039187228,4.74137931,0.035087719,45.6875,0.082618163,29.46859903,0.233918129,31.04631218,21.62376533,0.413363533,28.8089398,0.273216308,0.140147225
973,80279701003,0.084415584,11.63854733,0.066666667,50.54945055,0.276200873,57.01149425,0.030141844,41.125,0.161283557,83.37595908,0.239361702,32.64722699,39.42409949,0.700453001,46.05794637,0.56002265,0.140430351
1138,80310027014,0.250580046,50.07148985,0.035479632,30.0258565,0.191415313,40.20114943,0.021126761,28.75,0.112369338,57.97101449,0.491549296,89.90851915,45.65576918,0.748584371,49.4880049,0.60815402,0.140430351
1964,80410058002,0.185618729,36.7457821,0.053140097,42.50161603,0.234113712,49.36781609,0.047619048,56.8125,0.16967509,86.47342995,0.171428571,13.40766152,41.45937457,0.720554926,47.55146762,0.57984145,0.140713477
1539,80350141091,0.103053435,15.67057478,0.019991115,15.35229476,0.034969975,3.994252874,0.015397083,18,0.107029318,53.16851378,0.180713128,15.49456832,15.57040999,0.283408834,20.28003409,0.142695357,0.140713477
704,80130121023,0.206766917,41.77866743,0.045016077,36.78086619,0.354566385,70.74712644,0.023121387,32.0625,0.069345612,18.52799091,0.470134875,87.65008576,42.21601475,0.725368063,47.92453945,0.584654587,0.140713477
1547,80350141132,0.251877133,50.3288533,0.08305275,59.01745314,0.075085324,12.81609195,0.035320088,46,0.051273986,6.678033532,0.176600442,14.40823328,23.50147095,0.454133635,31.5414442,0.313137033,0.140996602
